{'artist': 'Faster Pussycat', 'song': 'Arizona Indian Doll', 'genre': 'Metal', 'alternative_artist': 'The Pussycat Dolls', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Inside Job', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': "It Don't Make Me No Nevermind", 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Your God Is Too Small', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Green Eyes', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Doomed To Fall Pt 2', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Remain Calm', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Trips', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Curse the Spot', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Thunder Chunky', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Doomed To Fall Pt 1', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Wade In the Water', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': "I'd Buy That For a Dollar", 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Danger In the Manger', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'iwrestledabearonce', 'song': 'Killed To Death', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'Make Me A Donut', 'song': 'Bright Side (feat. iwrestledabearonce)', 'genre': 'Metal', 'alternative_artist': 'iwrestledabearonce', 'add_to_final_records': True}
{'artist': 'Down', 'song': "Sufferer's Years", 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'Down', 'song': 'Hogshead / Dogshead', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'Down', 'song': 'We Knew Him Well', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'Down', 'song': 'Bacchanalia', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'Down', 'song': 'Conjure', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'Down', 'song': 'Steeple', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Chop Suey!', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Toxicity', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Aerials', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'Disturbed', 'song': 'Down With the Sickness', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Hypnotize', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Lonely Day', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Violent Pornography', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Question!', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Prison Song', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Psycho', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'ATWA', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Cigaro', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Bounce', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Deer Dance', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Radio/Video', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Forest', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Needles', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Shimmy', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Science', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Jet Pilot', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Lost in Hollywood', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'X', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Revenga', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Arto', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Old School Hollywood', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'Sad Statue', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': 'I-E-A-I-A-I-O', 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'System Of A Down', 'song': "This Cocaine Makes Me Feel Like I'm On This Song", 'genre': 'Metal', 'alternative_artist': 'Down', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'The Mark of the Judas', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'For the Soul of the Savior', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Messiah Complex', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Part II', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'The Legacy', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'How the Beautiful Decay', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Eclipse', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'A Blessing In Tragedy', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Escape Artist', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Severed Into Separates', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Man and Swine', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Terra Solaris', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Purgatory', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Violent By Nature', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Timeless Numbers', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Those Who Survived', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Your Everyday Disaster', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'The World Engulfed In Flames', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Beyond the Life You Know', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Wound', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Terra Nocturnus', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Knife in the Safe Room', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Zakk Wylde', 'song': 'Darkest Hour', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Rock the Red (Washington Capitals Fight Song)', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'None of This Is the Truth', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Enter Oblivion', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Beneath It Sleeps', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'This Is the Truth', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'In the Name of Us All', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Another Headless Ruler of the Used', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'The Last of the Monuments', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'The Flesh & The Flowers of Death', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Darkest Hour', 'song': 'Widowed', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Megadeth', 'song': 'In My Darkest Hour', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Sirenia', 'song': 'In My Darkest Hours', 'genre': 'Metal', 'alternative_artist': 'Darkest Hour', 'add_to_final_records': True}
{'artist': 'Crisix', 'song': 'Leech Breeder', 'genre': 'Metal', 'alternative_artist': 'The Breeders', 'add_to_final_records': True}
{'artist': 'Grave', 'song': 'Breeder', 'genre': 'Metal', 'alternative_artist': 'The Breeders', 'add_to_final_records': True}
{'artist': 'Percussor', 'song': 'Diseased Breeder', 'genre': 'Metal', 'alternative_artist': 'The Breeders', 'add_to_final_records': True}
{'artist': 'Failure Rate', 'song': 'Kill the Breeders', 'genre': 'Metal', 'alternative_artist': 'The Breeders', 'add_to_final_records': True}
{'artist': 'Honduran', 'song': 'God of Science', 'genre': 'Metal', 'alternative_artist': 'of god and science', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': '(Reprise) Sandblasted Skin', 'genre': 'Metal', 'alternative_artist': 'Dollar Store', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': "(Reprise) Sandblasted Skin (Live '98)", 'genre': 'Metal', 'alternative_artist': 'Dollar Store', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Sandblasted Skin', 'genre': 'Metal', 'alternative_artist': 'Dollar Store', 'add_to_final_records': True}
{'artist': 'Lord of the Lost', 'song': 'Six Feet Underground (Live)', 'genre': 'Metal', 'alternative_artist': 'Lords of the Underground', 'add_to_final_records': True}
{'artist': 'David Hasselhoff on Acid', 'song': "Biff Tannen's Pleasure Paradise", 'genre': 'Metal', 'alternative_artist': 'David Hasselhoff', 'add_to_final_records': True}
{'artist': 'David Hasselhoff on Acid', 'song': 'Karoshi', 'genre': 'Metal', 'alternative_artist': 'David Hasselhoff', 'add_to_final_records': True}
{'artist': 'David Hasselhoff on Acid', 'song': 'Noodly Appendages', 'genre': 'Metal', 'alternative_artist': 'David Hasselhoff', 'add_to_final_records': True}
{'artist': 'Marilyn Manson', 'song': 'I Put A Spell On You', 'genre': 'Metal', 'alternative_artist': 'Highway 101', 'add_to_final_records': True}
{'artist': 'Potmos Hetoimos', 'song': 'Army of Locusts', 'genre': 'Metal', 'alternative_artist': 'Desolation Wilderness', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'This Light I Hold (feat. Jacoby Shaddix)', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Carry On', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Sever the Ties', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Destiny For the Willing', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Quantity Is Their Quality', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'The Face With No Name', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Ghost In the Mirror', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'North Atlantic Vs North Carolina', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': "Speak Now I'm Listening", 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Sleepwalking', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Been There, Done That', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': "That's Just Life", 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'A Giant In a Giants World', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': "You're Lucky It's Not 1692", 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Live It Well', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'The Enemy', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'The Antidote', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Not over Yet (feat. Larry Soliman)', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Out of It', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Wanting More', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Letting Go', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Unashamed', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Better Things', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': "Cowbell's Makin' a Comeback", 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Conjunctions, Conjunctions, Everybody Loves Them', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Therapy Caravan of the Fair Room', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'Neutron Cameras vs. Smuggled Nuclear Bombs', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'Memphis May Fire', 'song': 'History of Mercia', 'genre': 'Metal', 'alternative_artist': 'Memphis May Fire', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Wings of a Butterfly', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Wicked Game', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Join Me', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Strange World', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Your Sweet 666', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Buried Alive By Love', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'The Funeral of Hearts', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Poison Girl', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'When Love and Death Embrace', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Killing Loneliness', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Scared To Death', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Pretending', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Heartache Every Moment', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'The Kiss of Dawn (Single Remix)', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'In Joy and Sorrow', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'HIM', 'song': 'Bleed Well (Edit)', 'genre': 'Metal', 'alternative_artist': 'HIM', 'add_to_final_records': True}
{'artist': 'Kaiser', 'song': 'We Bleed for This', 'genre': 'Metal', 'alternative_artist': 'Kaiser', 'add_to_final_records': True}
{'artist': 'Kaiser', 'song': 'High Octane Supersoul', 'genre': 'Metal', 'alternative_artist': 'Kaiser', 'add_to_final_records': True}
{'artist': 'Kaiser', 'song': 'Galactic Crusade', 'genre': 'Metal', 'alternative_artist': 'Kaiser', 'add_to_final_records': True}
{'artist': 'Kaiser', 'song': 'No Need to Change', 'genre': 'Metal', 'alternative_artist': 'Kaiser', 'add_to_final_records': True}
{'artist': 'Kaiser', 'song': 'The Time Is Upon Us', 'genre': 'Metal', 'alternative_artist': 'Kaiser', 'add_to_final_records': True}
{'artist': 'Kaiser', 'song': 'King of Horizon', 'genre': 'Metal', 'alternative_artist': 'Kaiser', 'add_to_final_records': True}
{'artist': 'Kemwer', 'song': 'Nordwand', 'genre': 'Metal', 'alternative_artist': 'Nordwand', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': '5 Minutes Alone', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': "A Warrior's Call", 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Walk', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'Heaven Nor Hell', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Cowboys from Hell', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Cemetary Gates', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'Fallen', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'This Love', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': "I'm Broken", 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Planet Caravan', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'The Mirror and the Ripper', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': '16 Dollars', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Cat Scratch Fever', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Mouth for War', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Revolution Is My Name', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'Magic Zone', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': '7 Shots', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'Thanks', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'A New Day', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'Who They Are', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'Evelyn', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'A Better Believer', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'Angelf**k', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Drag the Waters', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'Being 1', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Becoming', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Volbeat', 'song': 'Still Counting', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Metallica', 'song': 'Hate Train', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Metallica', 'song': 'Hell and Back', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Goddamn Electric', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Hole In the Sky', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Metallica', 'song': 'Just a Bullet Away', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Metallica', 'song': 'Rebel of Babylon', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': 'Where You Come From', 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Pantera', 'song': "I'll Cast a Shadow", 'genre': 'Metal', 'alternative_artist': 'Beyond', 'add_to_final_records': True}
{'artist': 'Begorrah', 'song': "Two Minute B'gee", 'genre': 'Metal', 'alternative_artist': 'Bgee', 'add_to_final_records': True}
{'artist': 'KEN mode', 'song': 'Obeying the Iron Will', 'genre': 'Metal', 'alternative_artist': 'KEN WILL MUSIC', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Funeralopolis', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Black Mass', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'The Hills Have Eyes', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Stone Magnet', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Satanic Rites of Drugula', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Satyr IX', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Dopethrone', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Mind Transferal', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Weird Tales / Electric Frost / Golgotha / Altar of Melektaus', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'I, The Witchfinder', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
{'artist': 'Electric Wizard', 'song': 'Crypt of Drugula', 'genre': 'Metal', 'alternative_artist': 'Electric Wizard', 'add_to_final_records': True}
